ID,sex,race,grad,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,gender,parttime,male,race1,race2,Dropout,other,asian,black,hisp,pass_bar,bar,bar_passed,tier,index6040,indxgrp,indxgrp2,dnn_bar_pass_prediction,gpa
22128,1.0,8.0,Y,F,7.0,P,95.0,1.0,3.0,female,0.0,0.0,other,c other,NO,1,0,0,0,1,b Passed 2nd time,True,3.0,591.578933,e 580-640,e 580-640,0.9713577,2.6
22218,2.0,7.0,Y,P,6.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
22222,2.0,6.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,4.0,702.105244,g 700+,g 700-760,0.9713577,2.6
22234,2.0,6.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,5.0,749.473663,g 700+,g 700-760,0.9713577,2.6
22260,2.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
22287,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,796.842082,g 700+,h 760-820,0.9713577,2.6
22296,2.0,3.0,Y,F,7.0,P,95.0,1.0,,male,0.0,1.0,black,a black,NO,0,0,1,0,1,b Passed 2nd time,True,4.0,496.842095,c 460-520,c 460-520,0.9713577,2.6
22330,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
22376,2.0,5.0,Y,F,2.0,F,95.0,1.0,5.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,0,c Failed,False,4.0,607.368406,e 580-640,e 580-640,0.9713577,2.6
22418,2.0,2.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,1.0,528.421041,d 520-580,d 520-580,0.9713577,2.6
22446,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,646.8420885,f 640-700,f 640-700,0.9713577,2.6
22473,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,749.473663,g 700+,g 700-760,0.9713577,2.6
22512,2.0,7.0,Y,P,2.0,P,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
22550,2.0,3.0,Y,F,7.0,F,95.0,2.0,3.0,male,1.0,1.0,black,a black,NO,0,0,1,0,0,c Failed,False,5.0,591.578933,e 580-640,e 580-640,0.9713577,2.6
22581,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,749.473663,g 700+,g 700-760,0.9713577,2.6
22622,2.0,7.0,Y,F,7.0,P,96.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,2.0,796.842082,g 700+,h 760-820,0.9713577,2.6
22665,1.0,5.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,3.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
22736,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,702.105244,g 700+,g 700-760,0.9713577,2.6
22757,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,4.0,607.368406,e 580-640,e 580-640,0.9713577,2.6
22795,2.0,7.0,Y,F,7.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,607.368406,e 580-640,e 580-640,0.9713577,2.6
22828,2.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
22833,2.0,1.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,other,c other,NO,1,0,0,1,1,a Passed 1st time,True,4.0,591.578933,e 580-640,e 580-640,0.9713577,2.6
22980,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
23031,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,733.68419,g 700+,g 700-760,0.9713577,2.6
23052,1.0,3.0,Y,F,7.0,P,95.0,1.0,4.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,b Passed 2nd time,True,6.0,607.368406,e 580-640,e 580-640,0.9713577,2.6
23056,2.0,7.0,Y,P,2.0,P,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
23077,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,2.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
23166,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,733.68419,g 700+,g 700-760,0.9713577,2.6
23191,2.0,7.0,Y,P,7.0,P,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,702.105244,g 700+,g 700-760,0.9713577,2.6
23199,1.0,3.0,Y,F,7.0,P,95.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,b Passed 2nd time,True,3.0,512.631568,c 460-520,c 460-520,0.9713577,2.6
23203,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
23246,2.0,3.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
23262,2.0,3.0,Y,F,2.0,P,94.0,1.0,3.0,male,0.0,1.0,black,a black,NO,0,0,1,0,1,b Passed 2nd time,True,4.0,544.210514,d 520-580,d 520-580,0.9713577,2.6
23268,1.0,2.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,5.0,765.263136,g 700+,h 760-820,0.9713577,2.6
23269,2.0,7.0,Y,P,2.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,544.210514,d 520-580,d 520-580,0.9713577,2.6
23297,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
23358,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,3.0,488.9473585,c 460-520,c 460-520,0.9713577,2.6
23380,2.0,2.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,3.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
23416,1.0,3.0,Y,F,2.0,F,95.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,5.0,575.78946,d 520-580,d 520-580,0.9713577,2.6
23501,2.0,7.0,Y,P,7.0,P,94.0,2.0,5.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,,496.842095,c 460-520,c 460-520,0.9713577,2.6
23514,2.0,7.0,Y,P,7.0,P,94.0,1.0,1.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,781.052609,g 700+,h 760-820,0.9713577,2.6
23538,1.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,512.631568,c 460-520,c 460-520,0.9713577,2.6
23546,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
23569,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,591.578933,e 580-640,e 580-640,0.9713577,2.6
23668,1.0,5.0,Y,F,7.0,F,94.0,1.0,1.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,0,c Failed,False,4.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
23683,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
23709,2.0,2.0,Y,F,7.0,P,96.0,2.0,5.0,male,1.0,1.0,asian,c other,NO,0,1,0,0,1,b Passed 2nd time,True,5.0,796.842082,g 700+,h 760-820,0.9713577,2.6
23768,1.0,3.0,Y,F,7.0,F,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,1.0,481.052622,c 460-520,c 460-520,0.9713577,2.6
23818,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
23821,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,717.894717,g 700+,g 700-760,0.9713577,2.6
23824,2.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,733.68419,g 700+,g 700-760,0.9713577,2.6
23839,1.0,4.0,Y,F,2.0,P,94.0,1.0,4.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,b Passed 2nd time,True,4.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
23843,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
23856,1.0,3.0,Y,F,7.0,F,95.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,3.0,496.842095,c 460-520,c 460-520,0.9713577,2.6
23861,2.0,7.0,Y,P,2.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,781.052609,g 700+,h 760-820,0.9713577,2.6
23877,2.0,7.0,Y,P,2.0,P,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
23895,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
23932,1.0,4.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,3.0,733.68419,g 700+,g 700-760,0.9713577,2.6
24104,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,599.4736695,e 580-640,e 580-640,0.9713577,2.6
24140,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,615.2631425,e 580-640,e 580-640,0.9713577,2.6
24149,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,765.263136,g 700+,h 760-820,0.9713577,2.6
24151,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
24169,1.0,3.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,4.0,591.578933,e 580-640,e 580-640,0.9713577,2.6
24202,1.0,7.0,Y,P,7.0,P,94.0,2.0,4.0,female,1.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,,607.368406,e 580-640,e 580-640,0.9713577,2.6
24260,2.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
24303,1.0,7.0,Y,F,7.0,P,95.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,749.473663,g 700+,g 700-760,0.9713577,2.6
24333,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,702.105244,g 700+,g 700-760,0.9713577,2.6
24340,2.0,7.0,Y,P,7.0,P,94.0,2.0,5.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,528.421041,d 520-580,d 520-580,0.9713577,2.6
24341,2.0,7.0,Y,F,7.0,P,96.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,586.8420911,e 580-640,e 580-640,0.9713577,2.6
24345,2.0,1.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,other,c other,NO,1,0,0,1,1,a Passed 1st time,True,4.0,575.78946,d 520-580,d 520-580,0.9713577,2.6
24399,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,552.1052505,d 520-580,d 520-580,0.9713577,2.6
24443,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,765.263136,g 700+,h 760-820,0.9713577,2.6
24466,2.0,3.0,Y,F,2.0,F,96.0,2.0,3.0,male,1.0,1.0,black,a black,NO,0,0,1,0,0,c Failed,False,4.0,512.631568,c 460-520,c 460-520,0.9713577,2.6
24490,2.0,2.0,Y,P,2.0,P,94.0,1.0,2.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,4.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
24599,1.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,607.368406,e 580-640,e 580-640,0.9713577,2.6
24622,1.0,6.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,2.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
24625,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,631.0526155,e 580-640,e 580-640,0.9713577,2.6
24682,1.0,3.0,Y,F,2.0,F,95.0,1.0,2.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,6.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
24725,2.0,7.0,X,P,7.0,P,95.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,765.263136,g 700+,h 760-820,0.9713577,2.6
24788,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,812.631555,g 700+,h 760-820,0.9713577,2.6
24797,1.0,2.0,Y,P,7.0,P,94.0,1.0,4.0,female,0.0,0.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,6.0,781.052609,g 700+,h 760-820,0.9713577,2.6
24811,2.0,7.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,678.4210345,f 640-700,f 640-700,0.9713577,2.6
24836,2.0,7.0,Y,P,2.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,646.8420885,f 640-700,f 640-700,0.9713577,2.6
24893,1.0,7.0,Y,F,7.0,P,96.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,b Passed 2nd time,True,3.0,733.68419,g 700+,g 700-760,0.9713577,2.6
24910,2.0,7.0,Y,F,7.0,F,95.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,0,c Failed,False,4.0,717.894717,g 700+,g 700-760,0.9713577,2.6
24936,1.0,3.0,Y,F,2.0,F,96.0,2.0,3.0,female,1.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,3.0,481.052622,c 460-520,c 460-520,0.9713577,2.6
24975,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,796.842082,g 700+,h 760-820,0.9713577,2.6
25074,1.0,5.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,3.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
25107,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,6.0,717.894717,g 700+,g 700-760,0.9713577,2.6
25142,1.0,3.0,Y,P,7.0,P,94.0,1.0,2.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,504.7368315,c 460-520,c 460-520,0.9713577,2.6
25248,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,2.0,449.473676,b 400-460,b 400-460,0.9713577,2.6
25265,2.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,702.105244,g 700+,g 700-760,0.9713577,2.6
25271,1.0,3.0,Y,F,7.0,F,94.0,1.0,4.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,5.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
25356,2.0,7.0,Y,P,7.0,P,94.0,1.0,5.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,623.157879,e 580-640,e 580-640,0.9713577,2.6
25392,1.0,7.0,Y,F,7.0,F,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,0,c Failed,False,2.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
25465,2.0,7.0,Y,F,7.0,F,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,0,c Failed,False,1.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
25509,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,717.894717,g 700+,g 700-760,0.9713577,2.6
25536,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,654.736825,f 640-700,f 640-700,0.9713577,2.6
25550,2.0,6.0,Y,P,7.0,P,94.0,1.0,1.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,4.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
25558,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
25606,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,4.0,433.684203,b 400-460,b 400-460,0.9713577,2.6
25717,2.0,4.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,3.0,496.842095,c 460-520,c 460-520,0.9713577,2.6
25768,1.0,4.0,Y,F,7.0,P,95.0,1.0,2.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,b Passed 2nd time,True,4.0,670.526298,f 640-700,f 640-700,0.9713577,2.6
25782,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,575.78946,d 520-580,d 520-580,0.9713577,2.6
25799,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,765.263136,g 700+,h 760-820,0.9713577,2.6
25811,1.0,3.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,4.0,512.631568,c 460-520,c 460-520,0.9713577,2.6
25903,1.0,3.0,Y,P,7.0,P,94.0,1.0,,female,0.0,0.0,black,a black,NO,0,0,1,0,1,a Passed 1st time,True,1.0,607.368406,e 580-640,e 580-640,0.9713577,2.6
25976,2.0,7.0,Y,P,7.0,P,94.0,2.0,4.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,,528.421041,d 520-580,d 520-580,0.9713577,2.6
25978,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,717.894717,g 700+,g 700-760,0.9713577,2.6
25995,2.0,5.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,b Passed 2nd time,True,2.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
26013,1.0,6.0,Y,F,7.0,P,95.0,1.0,2.0,female,0.0,0.0,hisp,c other,NO,0,0,0,0,1,b Passed 2nd time,True,1.0,544.210514,d 520-580,d 520-580,0.9713577,2.6
26033,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,623.157879,e 580-640,e 580-640,0.9713577,2.6
26140,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,828.421028,g 700+,i 820+,0.9713577,2.6
26161,1.0,3.0,Y,F,7.0,F,94.0,1.0,1.0,female,0.0,0.0,black,a black,NO,0,0,1,0,0,c Failed,False,3.0,473.1578855,c 460-520,c 460-520,0.9713577,2.6
26169,2.0,3.0,Y,F,7.0,F,94.0,1.0,1.0,male,0.0,1.0,black,a black,NO,0,0,1,0,0,c Failed,False,3.0,386.315784,a under 400,a under 400,0.9713577,2.6
26186,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,638.947352,e 580-640,e 580-640,0.9713577,2.6
26193,2.0,7.0,Y,P,7.0,P,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
26253,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,1.0,765.263136,g 700+,h 760-820,0.9713577,2.6
26274,2.0,2.0,X,P,2.0,P,96.0,1.0,4.0,male,0.0,1.0,asian,c other,NO,0,1,0,0,1,a Passed 1st time,True,3.0,615.2631425,e 580-640,e 580-640,0.9713577,2.6
26292,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
26299,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,686.315771,f 640-700,f 640-700,0.9713577,2.6
26358,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,2.0,623.157879,e 580-640,e 580-640,0.9713577,2.6
26393,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,749.473663,g 700+,g 700-760,0.9713577,2.6
26418,1.0,7.0,Y,P,7.0,P,95.0,1.0,4.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,717.894717,g 700+,g 700-760,0.9713577,2.6
26420,2.0,7.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,583.6841965,e 580-640,e 580-640,0.9713577,2.6
26433,2.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,4.0,717.894717,g 700+,g 700-760,0.9713577,2.6
26521,2.0,5.0,Y,P,7.0,P,94.0,1.0,4.0,male,0.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,3.0,741.5789265,g 700+,g 700-760,0.9713577,2.6
26525,2.0,5.0,Y,P,2.0,P,96.0,2.0,4.0,male,1.0,1.0,hisp,c other,NO,0,0,0,0,1,a Passed 1st time,True,4.0,702.105244,g 700+,g 700-760,0.9713577,2.6
26583,2.0,3.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,black,a black,NO,0,0,1,0,1,b Passed 2nd time,True,4.0,559.999987,d 520-580,d 520-580,0.9713577,2.6
26608,2.0,1.0,Y,F,7.0,P,95.0,1.0,4.0,male,0.0,1.0,other,c other,NO,1,0,0,1,1,b Passed 2nd time,True,4.0,623.157879,e 580-640,e 580-640,0.9713577,2.6
26612,2.0,7.0,Y,P,7.0,P,94.0,1.0,2.0,male,0.0,1.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,3.0,765.263136,g 700+,h 760-820,0.9713577,2.6
26624,1.0,7.0,Y,P,7.0,P,94.0,1.0,3.0,female,0.0,0.0,white,b white,NO,0,0,0,0,1,a Passed 1st time,True,5.0,615.2631425,e 580-640,e 580-640,0.9713577,2.6
26645,2.0,7.0,Y,F,7.0,F,95.0,2.0,3.0,male,1.0,1.0,white,b white,NO,0,0,0,0,0,c Failed,False,5.0,812.631555,g 700+,h 760-820,0.9713577,2.6
